identifier,city,state,country,openDate,distance,latitude,longitude,parentGeoNodeID,active,languageID,hasGasDepartment,hasTiresDepartment,hasFoodDepartment,hasHearingDepartment,hasPharmacyDepartment,hasOpticalDepartment,hasBusinessDepartment,hasPhotoCenterDepartment,gasPrices,locationName,isShipToWarehouse,isWarehousePickup,enableShipToHome,isBusinessWarehouse
876,KASUYA-GUN,Fukuoka,JP,4/23/1999,333.7149521,33.652,130.487,11020,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Hisayama,TRUE,TRUE,FALSE,FALSE
877,CHIBA CITY,Chiba,JP,12/13/2000,733.7526153,35.655,140.028,11017,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Makuhari,TRUE,TRUE,FALSE,FALSE
886,CHUNG HO,Taipei,TW,1/28/2005,925.5820388,25.002,121.492,11046,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,Chungho,TRUE,TRUE,FALSE,FALSE
943,WESTMINSTER,CA,US,12/21/2015,58.48306014,33.768,-117.991,10175,1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Westminster Business Center,TRUE,FALSE,FALSE,TRUE
1000,ELKRIDGE,MD,US,10/5/2007,255.7325372,39.187,-76.795,10497,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.229,Columbia,TRUE,TRUE,FALSE,FALSE
1001,TUSTIN,CA,US,6/7/2007,48.23853758,33.699,-117.824,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.159,Tustin,TRUE,TRUE,FALSE,FALSE
1002,ANTIOCH,CA,US,8/29/1991,142.472079,38.01,-121.833,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.149,Antioch,TRUE,TRUE,FALSE,FALSE
1003,WOODLAND,CA,US,2/22/2008,24.27822299,38.673,-121.724,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.079,Woodland,TRUE,TRUE,FALSE,FALSE
1004,SAN JOSE,CA,US,8/23/2007,123.9188297,37.389,-121.883,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.039,NE San Jose,TRUE,TRUE,FALSE,FALSE
1005,GREENVILLE,SC,US,8/16/2007,324.3671237,34.836,-82.313,10817,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,Greenville,TRUE,TRUE,FALSE,FALSE
1006,SELMA,TX,US,10/17/2007,345.8736446,29.576,-98.317,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.939,Selma,TRUE,TRUE,FALSE,FALSE
1007,TOLEDO,OH,US,8/29/2007,84.31990646,41.677,-83.628,10740,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.039,Toledo,TRUE,TRUE,FALSE,FALSE
1008,SPARTANBURG,SC,US,8/15/2007,337.8233214,34.94,-81.998,10817,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.989,Spartanburg,TRUE,TRUE,FALSE,FALSE
1009,MONTGOMERY,AL,US,10/4/2007,232.6347382,32.364,-86.151,10112,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.129,Montgomery,TRUE,TRUE,FALSE,FALSE
1010,VICTORVILLE,CA,US,10/13/1988,61.66144215,34.515,-117.32,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.179,Victorville,TRUE,TRUE,FALSE,FALSE
1011,CHICO,CA,US,10/15/1991,72.89875778,39.723,-121.81,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.049,Chico,TRUE,TRUE,FALSE,FALSE
1012,OMAHA,NE,US,10/18/2007,265.3183532,41.264,-96.102,10620,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.149,Omaha,TRUE,TRUE,FALSE,FALSE
1013,UNION GAP,WA,US,11/14/1990,270.2042661,46.565,-120.496,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.759,Union Gap,TRUE,TRUE,FALSE,FALSE
1014,COLORADO SPRINGS,CO,US,2/20/2008,414.6132409,38.893,-104.718,10254,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.319,E Colorado Springs,TRUE,TRUE,FALSE,FALSE
1015,SAN DIMAS,CA,US,5/16/2008,71.48254824,34.112,-117.829,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.099,San Dimas,TRUE,TRUE,FALSE,FALSE
1016,ALBUQUERQUE,NM,US,12/7/2007,504.0276413,35.196,-106.662,10674,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.039,NW Albuquerque,TRUE,TRUE,FALSE,FALSE
1017,VISALIA,CA,US,11/20/1990,65.97834837,36.294,-119.306,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.999,Visalia,TRUE,TRUE,FALSE,FALSE
1018,HOUSTON,TX,US,10/22/2008,460.7742991,29.733,-95.439,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.999,Galleria,TRUE,TRUE,FALSE,FALSE
1019,SOUTH JORDAN,UT,US,8/28/2014,43.62881872,40.56,-111.975,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.249,South Jordan,TRUE,TRUE,FALSE,FALSE
1020,MIDDLETON,WI,US,8/20/2008,127.6198922,43.098,-89.523,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.199,Middleton,TRUE,TRUE,FALSE,FALSE
1021,MAPLEWOOD,MN,US,8/28/2008,75.30035362,45.028,-93.041,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.239,Maplewood,TRUE,TRUE,FALSE,FALSE
1022,PARKER,CO,US,8/22/2008,394.5885435,39.559,-104.776,10254,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.119,Parker,TRUE,TRUE,FALSE,FALSE
1023,MIAMI,FL,US,11/16/1988,112.9398468,25.656,-80.413,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.349,Kendall,TRUE,TRUE,FALSE,FALSE
1025,STAFFORD TOWNSHIP,NJ,US,5/29/2008,167.5726888,39.71,-74.287,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.399,Manahawkin,TRUE,TRUE,FALSE,FALSE
1026,TALLAHASSEE,FL,US,4/9/2008,374.5840725,30.461,-84.213,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.239,Tallahassee,TRUE,TRUE,FALSE,FALSE
1027,SHERIDAN,CO,US,8/21/2008,381.1163612,39.644,-105.006,10254,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.199,Sheridan,TRUE,TRUE,FALSE,FALSE
1028,MESA,AZ,US,10/27/1994,91.65675289,33.392,-111.668,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.759,Mesa,TRUE,TRUE,FALSE,FALSE
1029,COVINGTON,WA,US,10/25/2008,292.2227905,47.355,-122.121,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.769,Covington,TRUE,TRUE,FALSE,FALSE
1030,COLORADO SPRINGS,CO,US,10/29/2009,409.4675764,38.904,-104.817,10254,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.319,W Colorado Springs,TRUE,TRUE,FALSE,FALSE
1031,MANTECA,CA,US,8/14/2008,108.3348379,37.786,-121.256,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.919,Manteca,TRUE,TRUE,FALSE,FALSE
1033,POCATELLO,ID,US,10/23/2008,284.0643686,42.906,-112.455,10365,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.459,Pocatello,TRUE,TRUE,FALSE,FALSE
1037,BLOOMFIELD,MI,US,5/1/1998,102.1798302,42.605,-83.294,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.199,Bloomfield,TRUE,TRUE,FALSE,FALSE
1038,KAPOLEI,HI,US,2/27/2009,14.88750401,21.328,-158.088,10354,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.059,Kapolei,TRUE,TRUE,FALSE,FALSE
1039,BRANDYWINE,MD,US,11/12/2008,221.5110274,38.669,-76.876,10497,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.249,Brandywine,TRUE,TRUE,FALSE,FALSE
1040,SAINT CHARLES,IL,US,11/14/2008,36.40475273,41.909,-88.34,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.399,St Charles,TRUE,TRUE,FALSE,FALSE
1042,REDWOOD CITY,CA,US,6/1/1983,143.2731054,37.48,-122.217,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.159,Redwood City,TRUE,TRUE,FALSE,FALSE
1049,ROCKWALL,TX,US,4/8/2009,315.2088714,32.908,-96.446,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.919,Rockwall,TRUE,TRUE,FALSE,FALSE
1050,LAKEWOOD,CA,US,2/26/2009,68.7360132,33.85,-118.142,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.039,Lakewood,TRUE,TRUE,FALSE,FALSE
1055,SAINT JOHN,NB,CA,5/27/2010,322.15832,45.303,-66.027,10034,1,-1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,Saint John,TRUE,TRUE,FALSE,FALSE
1058,PHOENIX,AZ,US,9/18/2009,70.68945565,33.6,-111.983,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.839,Paradise Valley,TRUE,TRUE,FALSE,FALSE
1059,WARRENTON,OR,US,7/15/1993,204.5927441,46.146,-123.915,10776,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.799,Warrenton,TRUE,TRUE,FALSE,FALSE
1060,MANCHESTER,MO,US,11/17/2009,553.1442233,38.597,-90.505,10594,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.979,Manchester MO,TRUE,TRUE,FALSE,FALSE
1061,HAYWARD,CA,US,11/24/2009,140.3629965,37.617,-122.088,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.099,Hayward,TRUE,TRUE,FALSE,FALSE
1062,NEW YORK,NY,US,11/12/2009,77.82942897,40.796,-73.933,10685,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Manhattan,TRUE,TRUE,FALSE,FALSE
1069,OKOTOKS,AB,CA,8/26/2010,1047.545599,50.705,-113.948,10003,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,Okotoks,TRUE,TRUE,FALSE,FALSE
1070,REGO PARK,NY,US,7/8/2010,74.59266039,40.734,-73.864,10685,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Rego Park,TRUE,TRUE,FALSE,FALSE
1071,PACOIMA,CA,US,3/4/2010,18.34547139,34.272,-118.428,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.279,Pacoima,TRUE,TRUE,FALSE,FALSE
1073,ROSEBURG,OR,US,8/12/2010,190.9731043,43.26,-123.351,10776,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.659,Roseburg,TRUE,TRUE,FALSE,FALSE
1074,METTAWA,IL,US,11/20/2010,27.99374406,42.236,-87.904,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.299,Mettawa,TRUE,TRUE,FALSE,FALSE
1076,ROCKY VIEW COUNTY,AB,CA,10/21/2010,1018.972099,51.211,-113.984,10003,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,Rocky View,TRUE,TRUE,FALSE,FALSE
1078,GLENARDEN,MD,US,10/26/2010,237.8304519,38.922,-76.851,10497,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.209,Woodmore Towne Centre,TRUE,TRUE,FALSE,FALSE
1079,TUCSON,AZ,US,4/14/2011,185.0359238,32.182,-110.947,10144,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.339,SW Tucson,TRUE,TRUE,FALSE,FALSE
1080,SAN MARCOS,CA,US,7/8/2011,7.846981117,33.137,-117.124,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.159,San Marcos,TRUE,TRUE,FALSE,FALSE
1081,POTTSTOWN,PA,US,8/17/2011,112.7339339,40.239,-75.576,10789,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.559,Sanatoga,TRUE,TRUE,FALSE,FALSE
1083,RINGGOLD,GA,US,10/27/2010,333.8933012,34.967,-85.193,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.029,Fort Oglethorpe,TRUE,TRUE,FALSE,FALSE
1084,ATLANTA,GA,US,10/28/2010,350.0713936,33.872,-84.335,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.239,Brookhaven,TRUE,TRUE,FALSE,FALSE
1085,MELROSE PARK,IL,US,11/17/2010,10.53868706,41.908,-87.835,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.469,Melrose Park,TRUE,TRUE,FALSE,FALSE
1086,CAMAS,WA,US,11/24/2010,171.9196827,45.622,-122.473,10935,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.579,E Vancouver WA,TRUE,TRUE,FALSE,FALSE
1087,BURNSVILLE,MN,US,11/23/2010,65.03989496,44.749,-93.293,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.299,Burnsville,TRUE,TRUE,FALSE,FALSE
1088,BOLINGBROOK,IL,US,11/18/2010,23.33253982,41.726,-88.033,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.499,Bolingbrook,TRUE,TRUE,FALSE,FALSE
1089,NORTH CHESTERFIELD,VA,US,11/3/1990,371.1079328,37.511,-77.607,10910,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.969,Chesterfield,TRUE,TRUE,FALSE,FALSE
1090,FREDERICTON,NB,CA,8/19/2011,270.2971477,45.928,-66.662,10034,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.019,Fredericton,TRUE,TRUE,FALSE,FALSE
1091,LODI,CA,US,6/9/2011,124.0846546,38.1,-121.266,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.999,Lodi,TRUE,TRUE,FALSE,FALSE
1092,COURTENAY,BC,CA,6/2/2011,1391.927028,49.713,-124.962,10011,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,Courtenay,TRUE,TRUE,FALSE,FALSE
1093,MORGANVILLE,NJ,US,7/6/2011,177.1114826,40.361,-74.304,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.399,Marlboro,TRUE,TRUE,FALSE,FALSE
1097,FRISCO,TX,US,10/22/2011,290.0174586,33.171,-96.839,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1.969,Frisco,TRUE,TRUE,FALSE,FALSE
1101,PEWAUKEE,WI,US,10/27/2011,88.63787121,43.09,-88.23,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.179,Pewaukee,TRUE,TRUE,FALSE,FALSE
1102,AUGUSTA,GA,US,11/16/2011,250.738428,33.524,-82.02,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.009,Augusta,TRUE,TRUE,FALSE,FALSE
1103,WARMINSTER,PA,US,10/21/2011,134.8930161,40.197,-75.081,10789,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.489,Bucks County,TRUE,TRUE,FALSE,FALSE
1106,ANN ARBOR,MI,US,6/29/2012,103.0730784,42.232,-83.741,10540,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.159,Pittsfield Township,TRUE,TRUE,FALSE,FALSE
1107,CHICAGO,IL,US,6/28/2012,292.4571731,41.863,-87.666,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.649,Chicago South Loop,TRUE,TRUE,FALSE,FALSE
1108,PHARR,TX,US,3/15/2012,446.3900689,26.194,-98.199,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.939,Pharr,TRUE,TRUE,FALSE,FALSE
1110,HUNTINGTON BEACH,CA,US,5/2/2012,57.16926886,33.734,-117.996,10175,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.099,Huntington Beach,TRUE,TRUE,FALSE,FALSE
1111,CORALVILLE,IA,US,6/27/2012,205.4054691,41.698,-91.615,10427,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.109,Coralville,TRUE,TRUE,FALSE,FALSE
1112,EDMONTON,AB,CA,10/19/2012,882.8983593,53.507,-113.689,10003,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,W Edmonton,TRUE,TRUE,FALSE,FALSE
1114,GLEN MILLS,PA,US,11/10/2012,105.1258205,39.883,-75.53,10789,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.499,Concordville,TRUE,TRUE,FALSE,FALSE
1115,ALEXANDRIA,VA,US,8/8/2013,221.3236188,38.742,-77.086,10910,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Mt Vernon,TRUE,TRUE,FALSE,FALSE
1116,KNOXVILLE,TN,US,11/9/2012,418.0164127,35.896,-84.141,10837,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.159,Farragut,TRUE,TRUE,FALSE,FALSE
1118,SPANISH FORK,UT,US,10/25/2012,75.66347428,40.123,-111.649,10885,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.349,Spanish Fork,TRUE,TRUE,FALSE,FALSE
1119,WEST FARGO,ND,US,10/23/2012,289.8517834,46.844,-96.887,10731,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.189,West Fargo ND,TRUE,TRUE,FALSE,FALSE
1120,WASHINGTON,DC,US,11/29/2012,235.510945,38.92,-76.95,10288,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Washington DC,TRUE,TRUE,FALSE,FALSE
1121,SUN PRAIRIE,WI,US,11/15/2012,121.6764812,43.165,-89.275,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.199,Sun Prairie,TRUE,TRUE,FALSE,FALSE
1122,BAXTER,MN,US,10/24/2012,182.9081727,46.349,-94.249,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.259,Baxter,TRUE,TRUE,FALSE,FALSE
1123,SARASOTA,FL,US,8/17/2012,246.2627987,27.233,-82.498,10290,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.199,Sarasota Mall,TRUE,TRUE,FALSE,FALSE
1124,WHEATON,MD,US,4/10/2013,240.7029848,39.036,-77.056,10497,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Wheaton,TRUE,TRUE,FALSE,FALSE
1125,ROCHESTER,MN,US,11/16/2012,277.7493663,44.051,-92.521,10562,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.319,Rochester MN,TRUE,TRUE,FALSE,FALSE
1126,EAST PEORIA,IL,US,11/14/2012,131.5075203,40.669,-89.584,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.319,East Peoria,TRUE,TRUE,FALSE,FALSE
1127,DRUMMONDVILLE,QC,CA,12/11/2012,188.221539,45.908,-72.517,10090,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.869,Drummondville,TRUE,TRUE,FALSE,FALSE
1128,OSHAWA,ON,CA,11/28/2012,486.4919993,43.904,-78.855,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.869,Oshawa,TRUE,TRUE,FALSE,FALSE
1146,SUGAR LAND,TX,US,7/11/2013,457.369847,29.586,-95.642,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.999,Sugar Land,TRUE,TRUE,FALSE,FALSE
1147,NEW ORLEANS,LA,US,9/21/2013,445.2393948,29.967,-90.11,10465,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.909,New Orleans,TRUE,TRUE,FALSE,FALSE
1152,CEDAR PARK,TX,US,11/22/2013,316.3309098,30.528,-97.817,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.949,Cedar Park TX,TRUE,TRUE,FALSE,FALSE
1153,NORTH RIVERSIDE,IL,US,11/25/2013,9.375907436,41.845,-87.807,10376,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.449,North Riverside IL,TRUE,TRUE,FALSE,FALSE
1156,LEXINGTON,KY,US,10/18/2013,342.132198,38.025,-84.407,10451,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.229,Lexington,TRUE,TRUE,FALSE,FALSE
1157,ST. ALBERT,AB,CA,10/24/2013,872.9011936,53.666,-113.634,10003,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.909,St Albert,TRUE,TRUE,FALSE,FALSE
1159,SIOUX FALLS,SD,US,10/3/2013,216.3245251,43.512,-96.741,10828,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.159,Sioux Falls,TRUE,TRUE,FALSE,FALSE
1160,COLUMBUS,OH,US,10/4/2013,108.2126677,40.052,-82.909,10740,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.349,Easton OH,TRUE,TRUE,FALSE,FALSE
1161,FORT WAYNE,IN,US,10/16/2013,164.3843079,41.125,-85.156,10410,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.129,Fort Wayne,TRUE,TRUE,FALSE,FALSE
1162,BELLEVUE,WI,US,10/17/2013,178.613198,44.458,-87.989,10964,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.189,Bellevue (Green Bay),TRUE,TRUE,FALSE,FALSE
1163,LUBBOCK,TX,US,11/15/2013,288.0322234,33.563,-101.945,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.059,Lubbock TX,TRUE,TRUE,FALSE,FALSE
1166,NORTH PLAINFIELD,NJ,US,11/14/2013,176.6003336,40.612,-74.46,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.259,North Plainfield,TRUE,TRUE,FALSE,FALSE
1167,KATY,TX,US,2/6/2014,442.0672873,29.784,-95.787,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.959,W Katy,TRUE,TRUE,FALSE,FALSE
1168,GUELPH,ON,CA,7/25/2014,1647.430529,43.523,-80.294,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.869,Guelph,TRUE,TRUE,FALSE,FALSE
1169,MISSISSAUGA,ON,CA,11/26/2013,526.622671,43.614,-79.579,10044,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7.779,C Mississauga,TRUE,TRUE,FALSE,FALSE
1172,BATON ROUGE,LA,US,4/25/2014,379.9261001,30.42,-91.073,10465,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.879,Baton Rouge,TRUE,TRUE,FALSE,FALSE
1173,FORT WORTH,TX,US,5/9/2014,265.4694653,32.9,-97.321,10852,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.919,N Fort Worth,TRUE,TRUE,FALSE,FALSE
1174,NORTH BRUNSWICK,NJ,US,7/24/2014,169.1739685,40.436,-74.507,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.229,North Brunswick,TRUE,TRUE,FALSE,FALSE
1175,CUMMING,GA,US,8/29/2014,368.7249459,34.212,-84.116,10332,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.189,Cumming,TRUE,TRUE,FALSE,FALSE
1176,CAMILLUS,NY,US,10/24/2014,183.6637264,43.057,-76.27,10685,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.309,Syracuse,TRUE,TRUE,FALSE,FALSE
1177,WAYNE,NJ,US,9/28/1991,82.47811134,40.891,-74.25,10657,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.339,Wayne,TRUE,TRUE,FALSE,FALSE
1178,TIMNATH,CO,US,10/2/2014,367.2874129,40.52,-104.989,10254,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.279,Timnath,TRUE,TRUE,FALSE,FALSE
1183,GRANGER,IN,US,11/14/2014,215.1469351,41.72,-86.173,10410,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2.159,Mishawaka,TRUE,TRUE,FALSE,FALSE
1184,CHARLOTTESVILLE,VA,US,7/30/2015,372.0570808,38.067,-78.489,10910,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.099,Charlottesville,TRUE,TRUE,FALSE,FALSE
